"id","forklift_id","tanggal","pekerjaan","recommendation","next_pm","report_no","scanned_document","created_at","updated_at","deleted_at"
"3403","256","2025-06-05","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Seal Kit Tilt Cylinder 2set</li><li>Seal Kit Side Shift Cylinder 1set</li><li>Hose Lifting 3pcs</li><li>Hose Main cylinder&nbsp; 1pc</li></ul>","2025-12-05","27695",NULL,"2025-06-05 14:36:05","2025-06-05 14:36:05",NULL
"3404","90","2025-06-05","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1[pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>oli hydrolic 5ltr.</li><li>bola lampu rem 2pc.</li></ul>","<ul><li>inching transmisi rembes.</li><li>kipas radiator patah.</li></ul>","2025-07-05","27665",NULL,"2025-06-05 14:46:50","2025-06-05 14:46:50",NULL
"3405","108","2025-06-09","<ul><li>Ganti Load wheel 1pc</li></ul>",NULL,NULL,"27696",NULL,"2025-06-09 10:51:55","2025-06-09 10:51:55",NULL
"3406","108","2025-06-09","<ul><li>Ganti Load wheel 1pc</li></ul><p><br></p>",NULL,NULL,"27697",NULL,"2025-06-09 10:52:38","2025-06-09 10:52:38",NULL
"3407","17","2025-06-09","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.stel rem dan hand breake 1job.</li><li>stel rantai breket 1job.</li></ul>","<ul><li>heater mati.</li><li>cylinder steering bocor.</li><li>pompa hydrolic bocor.</li></ul>",NULL,"27667",NULL,"2025-06-09 13:35:01","2025-06-09 13:35:01",NULL
"3408","30","2025-06-09","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>rumah lampu belakang sebelah kiri 1set.</li><li>bola lampu rem 1pc.</li><li>&nbsp;bola lampu kaki 1 1pc.</li><li>popa solar 1pc.</li></ul>","<ul><li>tilt cylinder bocor.</li></ul>",NULL,"27667",NULL,"2025-06-09 13:37:16","2025-06-09 13:37:16",NULL
"3409","297","2025-06-09","<ul><li>Preventive Maintenance&nbsp;</li><li>Potentio rotate masalah</li></ul>","<ul><li>Guide wheel besar 2 pc</li><li>Guide wheel kecil 2 pc</li><li>Potentio rotate 1 set</li></ul>",NULL,"27718",NULL,"2025-06-09 16:33:42","2025-06-09 16:33:42",NULL
"3410","296","2025-06-09","<ul><li>Preventive Maintenance&nbsp;</li><li>Tambah oli hidrolik</li></ul>","<ul><li>Guide wheel kecil 2 pcs</li><li>Guide wheel besar 2 pc</li></ul><p><br></p>",NULL,"27717",NULL,"2025-06-09 16:35:13","2025-06-09 16:35:13",NULL
"3411","295","2025-06-09","<ul><li>Preventive Maintenance&nbsp;</li></ul>","<ul><li>Guide wheel kecil 2 pc</li><li>Guide wheel besar 2 pc</li></ul>",NULL,"27716",NULL,"2025-06-09 16:36:19","2025-06-09 16:36:19",NULL
"3412","49","2025-06-05","<ul><li>repair stater 1pc</li><li>swich oli 1pc</li><li>oli gardan 2ltr</li></ul>","<ul><li>polariz display 1pc</li><li>instal klakson 1pc</li></ul>",NULL,"27645",NULL,"2025-06-10 08:35:09","2025-06-10 08:35:09",NULL
"3413","2","2025-06-09","<p>fuse stater 30A 1PC</p>",NULL,NULL,"27646",NULL,"2025-06-10 08:36:32","2025-06-10 08:36:32",NULL
"3414","180","2025-06-09","<p><br></p><ul><li>CEK FORKLIFT TAK BISA MAJU MUNDUR</li></ul>","<ul><li>HAND BRAKE KABEL 2PC</li></ul>",NULL,"27647",NULL,"2025-06-10 08:38:35","2025-06-10 08:38:35",NULL
"3415","54","2025-06-09","<ul><li>as knocle 1set ( KANAN)</li><li>king pin 1 set ( KANAN)</li><li>bearing roda 2pc ( KANAN )</li><li>pin steering 4 pc</li><li>bush steering 4pc</li><li>seal grease roda 1pc</li><li>bush exle 2pc</li><li>las pin exle 1pc</li></ul>",NULL,NULL,"27648",NULL,"2025-06-10 08:42:31","2025-06-10 08:42:31",NULL
"3416","75","2025-06-10","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li></ul>",NULL,NULL,"27670",NULL,"2025-06-10 14:29:38","2025-06-10 14:29:38",NULL
"3417","76","2025-06-10","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc. ( FC 1003 )</li><li>oli transmisi 1ltr</li></ul>","<ul><li>saringan udara 1pc.</li></ul>",NULL,"27669",NULL,"2025-06-10 14:32:03","2025-06-10 14:32:03",NULL
"3418","91","2025-06-10","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>saringan udara 1pc.</li><li>oli hydrolic 5ltr.</li><li>filter solar 1pc.( FC 1503 )</li></ul>","<ul><li>starter rusak.</li></ul>",NULL,"27668",NULL,"2025-06-10 14:34:53","2025-06-10 14:37:22",NULL
"3419","98","2025-06-10","<ul><li>Check Battery, battery soak</li></ul>","<ul><li>Battery 36V 1 unit</li></ul>",NULL,"27699",NULL,"2025-06-10 16:11:22","2025-06-10 16:11:22",NULL
"3420","108","2025-06-10","<ul><li>Ganti Bola Lampu Strobe Light 1pc</li></ul>",NULL,NULL,"27698",NULL,"2025-06-10 16:12:31","2025-06-10 16:12:31",NULL
"3421","222","2025-06-10","<ul><li>Ganti Ban depan 18X7-8 Compound 2pcs</li><li>Ganti Ban Belakang 15X4 1/2-8 Compound 2pcs</li></ul>","<ul><li>Bellow Joy Stick 1pc</li><li>Handle Joy Stick 1pc</li></ul>",NULL,"27719",NULL,"2025-06-10 16:15:37","2025-06-10 16:15:37",NULL
"3422","10","2025-06-09","<ul><li>fuel filter</li></ul>",NULL,NULL,"27678",NULL,"2025-06-11 08:25:15","2025-06-11 08:25:15",NULL
"3423","8","2025-06-09","<ul><li>baut roda x2pcs</li></ul>","<ul><li>seal kit hyd pump 1set</li></ul>",NULL,"27679",NULL,"2025-06-11 08:26:05","2025-06-11 08:26:05",NULL
"3424","298","2025-06-11","<ul><li>Ganti karet <em>handle</em></li></ul>",NULL,NULL,"27721",NULL,"2025-06-11 14:54:25","2025-06-11 14:54:25",NULL
"3425","299","2025-06-11","<ul><li>Ganti karet handle</li></ul>",NULL,NULL,"27720",NULL,"2025-06-11 14:57:32","2025-06-11 14:57:32",NULL
"3426","90","2025-06-11","<ul><li>ganti king pin KIRI 1set</li></ul>",NULL,NULL,"27650",NULL,"2025-06-11 15:55:44","2025-06-11 15:55:44",NULL
"3427","168","2025-06-11","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-09-11","27700",NULL,"2025-06-11 16:09:16","2025-06-11 16:09:16",NULL
"3428","67","2025-06-12","<ul><li>stel rem.</li></ul>",NULL,NULL,"27758",NULL,"2025-06-12 15:25:44","2025-06-12 15:25:44",NULL
"3429","47","2025-06-12","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli hydrolic 5ltr.</li><li>oli transmisi 1ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>tambah air radiator 1job.</li></ul>","<ul><li>control valve bocor.</li><li>seal tranmisi depan bocor.</li><li>cylinder steering bocor.</li><li>side shift bocor.</li><li>teflon side shift habis.</li><li>ban belakang gundul.</li></ul>","2025-07-12","27757",NULL,"2025-06-12 15:28:50","2025-06-12 15:28:50",NULL
"3430","13","2025-06-12","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli transmisi 1ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>tambah air radiator 1job.</li></ul>","<ul><li>ban depan gundul 2pc.</li><li>inching transmisi bocor.</li><li>bealting 1pc.</li></ul>","2025-07-12","27756",NULL,"2025-06-12 15:31:00","2025-06-12 15:31:00",NULL
"3431","10","2025-06-11","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli transmisi 1ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu rem 2pc.</li></ul>","<ul><li>bealting 1pc.</li><li>cylinder steering bocor.</li></ul>","2025-07-12","27755",NULL,"2025-06-12 15:32:32","2025-06-12 15:32:32",NULL
"3432","14","2025-06-11","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli hydrolic 3ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu kaki 1 1pc.</li><li>tambah air radiator 1job.</li></ul>","<ul><li>bealting 1pc.</li><li>ban belakang gundul 2pc.</li></ul>","2025-07-12","27754",NULL,"2025-06-12 15:34:15","2025-06-12 15:34:15",NULL
"3433","20","2025-06-11","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>spatu kabel 2pc.</li><li>stel bealting 1job.</li><li>per pedal kopling 1pc.</li><li>stel rem 1job.</li><li>tambah air radiator 1job.</li></ul>","<ul><li>mainlift bocor.</li><li>side shift bocor.</li></ul>","2025-07-12","27753",NULL,"2025-06-12 15:36:21","2025-09-24 08:23:32","2025-09-24 08:23:32"
"3434","9","2025-06-11","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli hydrolic 3ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu rem 2pc.</li><li>betatin bealting 1job.</li><li>stel rem 1job.</li></ul>",NULL,"2025-07-12","27752",NULL,"2025-06-12 15:38:06","2025-06-12 15:38:06",NULL
"3435","8","2025-06-11","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>oli hydrolic 5ltr.</li></ul>","<ul><li>pompa hydrolic bocor.</li></ul>","2025-07-12","27751",NULL,"2025-06-12 15:39:18","2025-06-12 15:39:18",NULL
"3436","142","2025-06-13","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>oli transmisi 1ltr.</li><li>bola lampu rem 2pc.</li><li>tambah air radiator.</li></ul>","<ul><li>plate side shift 2pc.</li><li>teflon side shift 2pc.</li><li>inching transmisi bocor.</li><li>seal transmisi bocor.</li><li>mainlift cyinder bocor.</li></ul>","2025-07-13","27759",NULL,"2025-06-13 14:00:46","2025-06-13 14:00:46",NULL
"3437","148","2025-06-13","<ul><li>pm.&nbsp;</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>oli hydrolic 3ltr.</li><li>pres ban depan 2pc.</li><li>pres ban belakang 2pc.</li></ul>","<ul><li>tilt cylinder bocor sebelah kanan 1pc.</li><li>cylinder steering bocor.</li></ul>","2025-07-13","27649",NULL,"2025-06-13 14:03:15","2025-06-13 14:03:15",NULL
"3438","109","2025-06-13","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Load Wheel 2Pcs</li></ul>","2025-07-14","27771",NULL,"2025-06-14 10:04:55","2025-06-14 10:04:55",NULL
"3439","242","2025-06-14","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Emergency Lamp 2set</li></ul>","2025-09-14","27775",NULL,"2025-06-14 10:07:02","2025-06-14 10:07:02",NULL
"3440","96","2025-06-12","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Display Monitor 1pc</li></ul>","2025-07-14","27701",NULL,"2025-06-14 10:08:46","2025-06-14 10:08:46",NULL
"3441","107","2025-06-12","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Seal kit motor swing 1set</li><li>Guide Wheel 1pc</li><li>Seal kit Lifting 2set</li></ul>","2025-07-14","27702",NULL,"2025-06-14 10:10:52","2025-06-14 10:10:52",NULL
"3442","106","2025-06-12","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Seal kit Motor Swing 1set</li></ul>","2025-07-14","27706",NULL,"2025-06-14 10:12:55","2025-06-14 10:12:55",NULL
"3443","100","2025-06-12","<ul><li>Preventive Maintenance</li></ul><p><br></p>","<ul><li>Socket Battery 1pc</li></ul>","2025-07-14","27707",NULL,"2025-06-14 10:14:11","2025-06-14 10:14:11",NULL
"3444","98","2025-06-13","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Sealkit side shift cylinder 1set</li></ul>","2025-07-14","27708",NULL,"2025-06-14 10:15:37","2025-06-14 10:15:37",NULL
"3445","112","2025-06-13","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Drive wheel 1pc</li></ul>","2025-07-14","27709",NULL,"2025-06-14 10:16:41","2025-06-14 10:16:41",NULL
"3446","108","2025-06-13","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-07-14","27710",NULL,"2025-06-14 10:17:39","2025-06-14 10:17:39",NULL
"3447","307","2025-06-13","<ul><li>PM Charger Mandown</li></ul>",NULL,"2025-12-13","27772",NULL,"2025-06-14 10:37:33","2025-06-14 10:37:33",NULL
"3448","306","2025-06-14","<ul><li>Pm Charger Mandown</li></ul>",NULL,"2025-12-13","27773",NULL,"2025-06-14 10:38:59","2025-06-14 10:38:59",NULL
"3449","305","2025-06-13","<ul><li>Pm Charger Pallet Truck</li></ul>",NULL,"2025-12-13","27774",NULL,"2025-06-14 10:40:19","2025-06-14 10:40:19",NULL
"3450","304","2025-06-14","<ul><li>Pm Charger Reac truck 509</li></ul>",NULL,"2025-12-14","27776",NULL,"2025-06-14 10:41:47","2025-06-14 10:41:47",NULL
"3451","303","2025-06-12","<ul><li>Pm Charger Reach Truck 510</li></ul>",NULL,"2025-12-14","27777",NULL,"2025-06-14 10:43:43","2025-06-14 10:50:30",NULL
"3452","302","2025-06-12","<ul><li>Pm charger Mandown</li></ul>",NULL,"2025-12-14","27703",NULL,"2025-06-14 10:45:28","2025-06-14 10:50:02",NULL
"3453","301","2025-06-12","<ul><li>Pm Charger Mandown</li></ul>",NULL,"2025-12-14","27704",NULL,"2025-06-14 10:46:34","2025-06-14 10:49:35",NULL
"3454","300","2025-06-12","<ul><li>Pm Charger pallet truck</li></ul>",NULL,"2025-12-14","27705",NULL,"2025-06-14 10:47:47","2025-06-14 10:49:08",NULL
"3455","18","2025-06-14","<ul><li>ganti ban belakang 6.50 2pc</li><li>ganti bering roda belakang 4pc</li><li>ganti seal grease roda 1pc</li><li>plate lock bearing 1pc</li><li>oli mesin 2ltr</li></ul>",NULL,NULL,"27732",NULL,"2025-06-16 08:28:40","2025-06-16 08:28:40",NULL
"3456","309","2025-06-17","<ul><li>Hose lifting rusak</li><li>House lifting 1 pc</li><li>Oli hidrolik 4 liter&nbsp;</li><li>Chain Spray 1 pc</li></ul>",NULL,NULL,"27724",NULL,"2025-06-17 08:06:06","2025-06-17 08:06:06",NULL
"3457","308","2025-06-17","<ul><li>Check</li></ul>","<ul><li>Drive wheel 1 pc</li><li>Seal bit main 1 set&nbsp;</li><li>cylinder</li></ul>",NULL,"27725",NULL,"2025-06-17 08:08:11","2025-06-17 08:08:11",NULL
"3458","1","2025-06-17","<ul><li>repair tilt cylinder kiri 1pc</li></ul>",NULL,NULL,"27680",NULL,"2025-06-17 15:55:58","2025-06-18 16:17:01",NULL
"3459","86","2025-06-17","<ul><li>check forklift.</li><li>hidupin forklift.</li></ul>",NULL,NULL,"27765",NULL,"2025-06-17 16:34:51","2025-06-17 16:34:51",NULL
"3460","37","2025-06-17","<ul><li>pm.</li><li>oli mesin 15ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li></ul>","<ul><li>pompa hydrolic bocor.</li><li>tilt cylinder bocor.</li><li>control valve bocor.</li><li>cylinder steering bocor.</li></ul>",NULL,"277764",NULL,"2025-06-17 16:37:09","2025-06-17 16:37:09",NULL
"3461","17","2025-06-17","<ul><li>pasang sambungan rantai 1pc.</li></ul>",NULL,NULL,"27762",NULL,"2025-06-17 16:38:06","2025-06-17 16:38:06",NULL
"3462","5","2025-06-16","<ul><li>o-ring conector 4pc.</li></ul>","<ul><li>kunci kontak 1pc.</li><li>control valve bocor.</li><li>tilt cylinder kadang sangkut</li></ul>",NULL,"27761",NULL,"2025-06-17 16:40:20","2025-06-17 16:40:20",NULL
"3463","4","2025-06-16","<ul><li>per pedal kopling 1pc.</li><li>baut roda belakang 1pc.</li></ul>",NULL,NULL,"27760",NULL,"2025-06-17 16:41:27","2025-06-17 16:41:27",NULL
"3464","111","2025-06-16","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Strobe Light</li><li>Camera</li></ul>","2025-07-18","27778",NULL,"2025-06-18 10:46:24","2025-06-18 10:46:24",NULL
"3465","104","2025-06-16","<ul><li>Preventive Maintenance</li></ul><p><br></p>","<ul><li>Limit Switch Fork 1pc</li><li>Lampu Kabin</li></ul>","2025-07-18","27779",NULL,"2025-06-18 10:47:53","2025-06-18 10:47:53",NULL
"3466","101","2025-06-16","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Kunci Kontak</li><li>Sensor Steering</li></ul>","2025-07-18","27780",NULL,"2025-06-18 10:49:23","2025-06-18 10:49:23",NULL
"3467","105","2025-06-16","<ul><li>Preventive Maintenance</li></ul>","<ul><li>PCB Handswitch</li><li>Cover Handle Maju Mundur</li></ul>","2025-07-18","27781",NULL,"2025-06-18 10:50:56","2025-06-18 10:50:56",NULL
"3468","110","2025-06-17","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Strobe Light</li><li>Blue Light</li></ul>","2025-07-18","27782",NULL,"2025-06-18 10:52:17","2025-06-18 10:52:17",NULL
"3469","103","2025-06-18","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Drive Wheel</li></ul>","2025-07-18","27783",NULL,"2025-06-18 10:53:35","2025-06-18 10:53:35",NULL
"3470","97","2025-06-17","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-07-18","27788",NULL,"2025-06-18 10:55:02","2025-06-18 10:55:02",NULL
"3471","95","2025-06-17","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Spring Handle</li></ul>","2025-07-18","27790",NULL,"2025-06-18 10:56:24","2025-06-18 10:56:24",NULL
"3472","140","2025-06-17","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-07-18","27791",NULL,"2025-06-18 10:58:59","2025-06-18 10:58:59",NULL
"3473","239","2025-06-18","<ul><li>Preventive Maintenance Sensor Rack no.21 s/d no.40</li></ul>",NULL,"2025-10-18","27793",NULL,"2025-06-18 11:00:52","2025-06-18 11:02:29",NULL
"3474","315","2025-06-17","<ul><li>Preventive Maintenance&nbsp;</li></ul>",NULL,"2025-12-17","27789",NULL,"2025-06-18 11:17:28","2025-06-18 11:17:28",NULL
"3475","314","2025-06-17","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-12-17","27787",NULL,"2025-06-18 11:19:21","2025-06-18 11:19:21",NULL
"3476","313","2025-06-18","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-12-17","27786",NULL,"2025-06-18 11:21:22","2025-06-18 11:21:22",NULL
"3477","312","2025-06-17","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-12-17","27785",NULL,"2025-06-18 11:22:46","2025-06-18 11:22:46",NULL
"3478","311","2025-06-17","<ul><li>Preventive Maintenance</li></ul>","<ul><li>Cable Charger 2 meter</li></ul>","2025-12-17","27784",NULL,"2025-06-18 11:24:06","2025-06-18 11:24:06",NULL
"3479","310","2025-06-17","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-12-17","27792",NULL,"2025-06-18 11:25:37","2025-06-18 11:25:37",NULL
"3480","291","2025-06-18","<ul><li>Ganti drive wheel dan Castor wheel</li></ul>",NULL,NULL,"27726",NULL,"2025-06-18 11:42:30","2025-06-18 11:42:30",NULL
"3481","30","2025-06-18","<ul><li>pasang hose side shift 2pc.</li></ul>",NULL,NULL,"27766",NULL,"2025-06-18 14:56:27","2025-06-18 14:56:27",NULL
"3482","1","2025-06-18","<ul><li>repair tit cylinder LH</li><li>hydraulic oil 2L</li></ul>",NULL,NULL,"27681",NULL,"2025-06-18 16:15:38","2025-06-18 16:15:38",NULL
"3483","35","2025-06-18","<ul><li>kipas radiator x1pc</li></ul>",NULL,NULL,"27682",NULL,"2025-06-18 16:16:30","2025-06-18 16:16:30",NULL
"3484","71","2025-06-18","<ul><li>service injection pump 1set</li><li>filter solar 1pc</li><li>selang solar 2pc</li><li>kepala aki 2pc</li><li>cleaning tanki 1job</li></ul>",NULL,NULL,"27733",NULL,"2025-06-18 16:20:23","2025-06-18 16:20:23",NULL
"3485","18","2025-06-20","<ul><li>ganti hose cylinder steering 1pc</li><li>paking water pump 1pc</li><li>PM</li><li>FILTER OLI 1PC</li><li>FILTER SOLAR 1PC</li><li>OLI MESIN 8ltr</li><li>OLI HYDROLIK 5ltr</li></ul>",NULL,NULL,"27734",NULL,"2025-06-20 16:15:47","2025-06-20 16:15:47",NULL
"3486","37","2025-06-20","<p>repair kabel stater 1job</p>",NULL,NULL,"27735",NULL,"2025-06-20 16:16:45","2025-06-20 16:16:45",NULL
"3487","316","2025-06-19","<ul><li>install red light safety 3pcs</li></ul>","<ul><li>strobe light 1pc</li><li>battery 1pc</li></ul>",NULL,"27683",NULL,"2025-06-20 16:45:50","2025-06-20 16:49:19",NULL
"3488","71","2025-06-20","<p>install heater timer 1pc</p>",NULL,NULL,"27684",NULL,"2025-06-20 16:46:28","2025-06-20 16:46:28",NULL
"3489","239","2025-06-21","<ul><li>Ganti Emergency lamp / Lampu Rotary 1 set Sensor Rack No. 29</li></ul>",NULL,NULL,"27795",NULL,"2025-06-21 09:48:57","2025-06-21 09:48:57",NULL
"3490","17","2025-06-21","<ul><li>ganti kunci kontak 1set</li></ul>",NULL,NULL,"27737",NULL,"2025-06-21 11:24:09","2025-06-21 11:24:09",NULL
"3491","30","2025-06-21","<p><br></p><ul><li>repair kabel injection pump 1 job</li></ul>",NULL,NULL,"27736",NULL,"2025-06-21 11:25:20","2025-06-21 11:25:20",NULL
"3492","38","2025-06-23","<ul><li>sealkit cylinder steering 1set.</li><li>sealkit tilt cylinder sebelah kanan 1set.</li><li>o-ring conector transmisi dan cylinder steering 4pc.</li><li>swich oli 1pc.</li><li>oli mesin 8ltr.</li><li>oli hydrolic 2ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.&nbsp;</li><li>saringan udara 1pc.</li></ul>",NULL,"2025-07-23","27738",NULL,"2025-06-23 15:46:28","2025-06-23 15:46:28",NULL
"3493","1","2025-06-20","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu rem 1pc.</li><li>repair tombo klakson 1job.</li><li>ketatin bealting 1job</li></ul>",NULL,"2025-07-23","27811",NULL,"2025-06-23 15:50:20","2025-06-23 15:50:20",NULL
"3494","5","2025-06-20","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>tambah air radiator 1job.</li></ul>","<ul><li>side shift bocor.</li><li>injeksi pump basah.</li></ul>","2025-07-23","27812",NULL,"2025-06-23 15:52:08","2025-06-23 15:52:08",NULL
"3495","198","2025-06-24","<ul><li>Check Forklift</li></ul>","<ul><li>Kabel Battery 4meter</li><li>Socket Battery 1set</li><li>Kabel Lug / Sepatu Kabel 2pcs</li><li>Atau Battery 48V 1unit</li></ul>",NULL,"27727",NULL,"2025-06-24 11:12:59","2025-06-24 11:12:59",NULL
"3496","246","2025-06-24","<ul><li>Preventive maintenance</li></ul>","<ul><li>Error Codes E1 234 &amp; E2 238</li></ul>","2025-12-24","27796",NULL,"2025-06-24 11:14:41","2025-06-24 11:14:41",NULL
"3497","142","2025-06-24","<ul><li>rem blong</li><li>gati brake master 1pc</li><li>brake fluid 1 btl</li></ul>","<ul><li>repair braket rel side shift 1pc</li><li>plate side shift 2 pc</li><li>teflon side shift 2pc</li></ul>",NULL,"27739",NULL,"2025-06-24 11:24:57","2025-06-24 11:24:57",NULL
"3498","47","2025-06-25","<ul><li>cek forklift</li><li>fuse 10A 1PC</li><li>FUSE 15A 1PC</li></ul>","<ul><li>seal kit side shift 1 set</li><li>sealkit cylinder steering 1set</li><li>sealkit lifting cylinder 1set</li><li>sealkit control valve 1set</li><li>las rel mast</li><li>garpu bengkok</li><li>teflon side shift 2pc</li><li>las ganjal pedal rem kiri</li></ul>",NULL,"27742",NULL,"2025-06-25 16:23:14","2025-06-25 16:23:14",NULL
"3499","31","2025-06-25","<ul><li>ganti filter solar 1pc</li><li>oli transmisi 3ltr</li><li>ganti batrai exs lori</li></ul><p><br></p>","<ul><li>paking valve transmisi 1pc</li><li>pelampung minyak 1set</li><li>aki 80A 1pc</li></ul>",NULL,"27741",NULL,"2025-06-25 16:27:08","2025-06-25 16:27:08",NULL
"3500","80","2025-06-25","<ul><li>forklift susah start</li><li>CEK FORKLIFT</li></ul>","<ul><li>BATRAI 80A 1PC</li><li>sealkit tilt cylinder 2set</li><li>service pm</li></ul>",NULL,"27740",NULL,"2025-06-25 16:29:13","2025-06-25 16:29:13",NULL
"3501","60","2025-06-25","<ul><li>oil filter 1</li><li>fuel filter 1</li><li>air filter 1</li><li>engine oil 8L</li></ul>","<ul><li>oring connector hydraulic pump 2pcs</li><li>clamp hose hydraulic pump 1pc</li><li>timing gear cover rembes oli</li></ul>","2025-08-26","27690",NULL,"2025-06-26 16:34:38","2025-06-26 16:34:38",NULL
"3502","58","2025-06-24","<ul><li>oil filter 1</li><li>fuel filter 1</li><li>air filter 1</li><li>engine oil 8L</li></ul>","<ul><li>oring connector hyd pump 2</li><li>water/coolant sensor 2</li><li>clamp hose hyd pump 1</li></ul>","2025-08-26","27689",NULL,"2025-06-26 16:35:54","2025-06-26 16:42:35",NULL
"3503","58","2025-06-25","<ul><li>ganti glow plug 4pcs</li></ul>",NULL,NULL,"27688",NULL,"2025-06-26 16:36:30","2025-06-26 16:36:30",NULL
"3504","18","2025-06-25","<ul><li>lampu depan set 1</li></ul>",NULL,NULL,"27687",NULL,"2025-06-26 16:37:04","2025-06-26 16:37:04",NULL
"3505","26","2025-06-25","<ul><li>brake wheel 1</li><li>brake fluid 1</li></ul>","<ul><li>hyd pump bocor 1</li><li>seal transmisi bocor&nbsp;</li></ul>",NULL,"27686",NULL,"2025-06-26 16:37:47","2025-06-26 16:37:47",NULL
"3506","16","2025-06-21","<ul><li>ganti busi 4pcs</li></ul>",NULL,NULL,"27685",NULL,"2025-06-26 16:38:21","2025-06-26 16:38:21",NULL
"3507","35","2025-06-26","<ul><li>rem blong ( PT.ENSUN )</li><li>brake wheel (kanan) 1pc</li><li>brake fluid 1 botol</li></ul>",NULL,NULL,"27743",NULL,"2025-06-28 10:19:29","2025-06-28 10:19:29",NULL
"3508","20","2025-06-28","<ul><li>suara mein kasar</li><li>service nozle 4pc</li><li>oli hydrolik 3 ltr</li></ul>",NULL,NULL,"27744",NULL,"2025-06-28 10:21:16","2025-06-28 10:21:16",NULL
"3509","59","2025-06-30","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>tambah coolent 1job.</li></ul>","<ul><li>seal valve transmisi bocor.</li></ul>","2025-09-30","27814",NULL,"2025-06-30 11:18:55","2025-06-30 11:18:55",NULL
"3510","16","2025-06-26","<ul><li>ganti regulator 1pc.</li></ul>",NULL,NULL,"27813",NULL,"2025-06-30 11:19:41","2025-06-30 11:19:41",NULL
"3511","317","2025-06-30","<ul><li>Preventive Maintenance</li></ul>",NULL,"2025-08-30","27730",NULL,"2025-06-30 14:55:20","2025-06-30 14:55:20",NULL
"3512","215","2025-06-30","<ul><li>Preventive maintenance</li></ul>",NULL,"2025-08-30","27854",NULL,"2025-06-30 14:58:16","2025-06-30 14:58:16",NULL
